Feel free to place comments here.


!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!!! Warning:  This is a KLT data file.  Do not modify below this line !!!

------------------------------
KLT Feature Table
------------------------------

nFrames = 6, nFeatures = 500

feature |          frame
        |                   0                   1                   2                   3                   4                   5
--------+-------------------------------------------------------------------------------------------------------------------------
    405 | (895.0,428.0)= 1716 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    406 | (386.0,415.0)= 1713 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    407 | (543.0,639.0)= 1708 (570.7,614.3)=    0 (549.6,612.6)=    0 (549.9,603.4)=    0 (554.7,607.7)=    0 (552.1,607.3)=    0 
    408 | (835.0,221.0)= 1701 (864.4,191.9)=    0 (873.6,185.3)=    0 (874.2,173.4)=    0 (880.2,175.9)=    0 (878.4,173.9)=    0 
    409 | (581.0,512.0)= 1698 (608.4,486.5)=    0 (587.1,484.5)=    0 (586.6,474.9)=    0 (591.2,479.1)=    0 (588.9,478.6)=    0 
    410 | (202.0, 42.0)= 1698 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    411 | (164.0, 24.0)= 1692 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    412 | (810.0,277.0)= 1683 (838.8,248.5)=    0 (847.5,242.4)=    0 (847.4,230.8)=    0 (852.5,233.4)=    0 (850.7,231.9)=    0 
    413 | (840.0,481.0)= 1683 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    414 | (807.0,455.0)= 1682 (836.6,428.4)=    0 (845.2,433.3)=    0 (845.5,421.9)=    0 (850.7,425.2)=    0 (848.9,423.3)=    0 
    415 | (278.0,224.0)= 1676 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    416 | (834.0,495.0)= 1676 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    417 | (201.0, 28.0)= 1670 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    418 | (626.0,492.0)= 1666 (653.6,466.0)=    0 (632.3,464.3)=    0 (631.9,454.3)=    0 (636.8,458.2)=    0 (632.8,457.6)=    0 
    419 | (376.0,560.0)= 1665 (402.0,535.6)=    0 (380.2,533.8)=    0 (379.2,525.2)=    0 (382.9,529.7)=    0 (380.2,529.3)=    0 
    420 | (850.0,161.0)= 1662 (851.6,159.3)=    0 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    421 | (127.0, 84.0)= 1658 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    422 | (135.0, 47.0)= 1654 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    423 | (802.0,383.0)= 1653 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    424 | (677.0,419.0)= 1633 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    425 | (624.0,199.0)= 1629 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    426 | (367.0,577.0)= 1628 (392.9,552.6)=    0 (370.8,550.5)=    0 (369.6,542.0)=    0 (373.2,546.7)=    0 (369.7,546.2)=    0 
    427 | (975.0,495.0)= 1595 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    428 | (168.0, 77.0)= 1595 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    429 | (889.0,377.0)= 1595 (918.7,349.1)=    0 (898.4,347.2)=    0 (898.7,335.7)=    0 (904.5,338.7)=    0 (902.8,336.1)=    0 
    430 | (667.0,356.0)= 1595 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    431 | (600.0,203.0)= 1591 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    432 | (918.0, 93.0)= 1586 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    433 | (790.0,280.0)= 1584 (822.7,289.8)=    0 (802.3,287.8)=    0 (802.7,277.0)=    0 (807.9,280.4)=    0 ( -1.0, -1.0)=   -3 
    434 | (138.0,433.0)= 1579 (161.1,408.5)=    0 (205.9,405.9)=    0 (203.6,397.2)=    0 (206.1,401.0)=    0 (202.1,397.6)=    0 
    435 | (247.0,507.0)= 1577 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    436 | (832.0,106.0)= 1576 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    437 | (203.0, 54.0)= 1567 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    438 | (123.0, 38.0)= 1566 (145.5, 40.2)=    0 (122.8, 37.0)=    0 (117.8, 26.5)=    0 (119.9, 30.2)=    0 (116.6, 26.0)=    0 
    439 | (685.0,247.0)= 1560 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    440 | (928.0,462.0)= 1560 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    441 | (943.0,536.0)= 1559 (971.6,516.5)=    0 (952.4,507.8)=    0 (952.9,496.7)=    0 (958.6,500.5)=    0 (957.2,500.2)=    0 
    442 | (420.0,530.0)= 1558 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    443 | (114.0, 76.0)= 1556 (134.0, 47.1)=    0 (111.5, 43.6)=    0 (107.0, 33.0)=    0 (110.1, 37.0)=    0 ( -1.0, -1.0)=   -3 
    444 | (170.0,113.0)= 1554 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    445 | (438.0,482.0)= 1547 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    446 | (101.0,556.0)= 1544 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    447 | (883.0,533.0)= 1536 (880.9,510.2)=    0 (892.3,504.9)=    0 (893.1,494.2)=    0 (899.1,498.1)=    0 (897.6,497.0)=    0 
    448 | (653.0,206.0)= 1535 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    449 | (452.0,491.0)= 1534 (478.0,465.5)=    0 (456.5,463.3)=    0 (455.4,453.8)=    0 (459.2,458.2)=    0 (456.9,456.2)=    0 
    450 | (509.0,551.0)= 1523 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    451 | (201.0,490.0)= 1523 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    452 | (703.0,186.0)= 1511 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    453 | ( 99.0,460.0)= 1495 (121.6,436.6)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    454 | (587.0,203.0)= 1485 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    455 | (932.0,369.0)= 1484 (962.5,340.8)=    0 (942.2,338.8)=    0 (942.7,327.2)=    0 (948.0,330.6)=    0 (945.9,329.3)=    0 
    456 | (662.0,292.0)= 1483 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    457 | (491.0,453.0)= 1477 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    458 | (574.0,552.0)= 1473 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    459 | ( 81.0,580.0)= 1465 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    460 | (608.0,366.0)= 1462 (635.2,338.7)=    0 (613.9,336.7)=    0 (613.2,326.4)=    0 (617.5,330.8)=    0 (615.1,328.9)=    0 
    461 | (786.0,219.0)= 1457 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    462 | (151.0, 84.0)= 1457 (170.0, 55.2)=    0 (146.8, 51.9)=    0 (139.6, 41.9)=    0 (140.4, 44.8)=    0 (135.2, 40.8)=    0 
    463 | (777.0,315.0)= 1456 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    464 | (846.0,210.0)= 1455 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    465 | (475.0,591.0)= 1453 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    466 | (787.0,246.0)= 1442 (816.2,217.3)=    0 (795.6,214.7)=    0 (795.7,203.2)=    0 (800.3,206.2)=    0 (799.2,205.2)=    0 
    467 | (255.0,496.0)= 1427 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    468 | (348.0,366.0)= 1426 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    469 | (866.0,401.0)= 1426 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    470 | (622.0,297.0)= 1426 (648.9,269.6)=    0 (644.0,228.0)=    0 (642.1,217.4)=    0 (646.5,220.5)=    0 (644.7,219.3)=    0 
    471 | (384.0,591.0)= 1416 (385.9,563.8)=    0 (388.1,564.4)=    0 (387.1,555.8)=    0 (391.0,560.3)=    0 (387.8,559.5)=    0 
    472 | (770.0,629.0)= 1414 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    473 | (227.0,257.0)= 1414 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    474 | (162.0, 67.0)= 1413 (258.0, 63.4)=    0 (235.5, 59.6)=    0 (229.8, 48.1)=    0 (232.6, 50.7)=    0 (226.7, 46.9)=    0 
    475 | (675.0,191.0)= 1412 (676.0,168.3)=    0 (681.3,160.1)=    0 (680.1,148.8)=    0 (684.3,151.6)=    0 (679.5,149.9)=    0 
    476 | (179.0,192.0)= 1411 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    477 | (800.0,278.0)= 1403 (832.2,289.7)=    0 (839.3,243.3)=    0 (839.8,231.7)=    0 (844.9,234.4)=    0 (844.8,233.2)=    0 
    478 | (423.0,498.0)= 1403 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    479 | (518.0,415.0)= 1402 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    480 | (851.0,481.0)= 1399 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    481 | ( 25.0,581.0)= 1385 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    482 | (511.0,590.0)= 1384 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    483 | (177.0,213.0)= 1384 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    484 | (184.0, 34.0)= 1383 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    485 | (584.0,532.0)= 1380 (611.4,506.6)=    0 (590.0,504.9)=    0 (589.9,495.3)=    0 (594.2,499.5)=    0 (591.4,498.0)=    0 
    486 | (126.0, 69.0)= 1380 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    487 | (740.0,180.0)= 1376 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    488 | ( 25.0,107.0)= 1371 ( 43.9, 79.4)=    0 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    489 | (614.0,283.0)= 1364 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    490 | (964.0,393.0)= 1358 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    491 | (334.0,560.0)= 1356 (359.6,535.5)=    0 (379.3,532.1)=    0 (378.4,523.3)=    0 (382.4,527.5)=    0 (379.8,526.7)=    0 
    492 | (799.0,244.0)= 1354 (828.3,215.4)=    0 (807.8,212.8)=    0 (807.8,201.4)=    0 (812.9,204.0)=    0 (814.0,202.8)=    0 
    493 | (184.0,512.0)= 1347 (208.2,487.8)=    0 (186.1,485.6)=    0 (183.9,476.8)=    0 (186.8,480.7)=    0 (183.2,478.6)=    0 
    494 | (162.0, 42.0)= 1346 (183.0, 27.2)=    0 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    495 | (804.0,541.0)= 1341 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    496 | (660.0,264.0)= 1339 (666.3,268.3)=    0 (668.8,262.5)=    0 (668.5,252.1)=    0 (673.0,255.3)=    0 (671.8,254.0)=    0 
    497 | (875.0,507.0)= 1335 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    498 | (820.0,528.0)= 1334 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    499 | (533.0,516.0)= 1334 (546.4,512.2)=    0 (524.7,510.1)=    0 (523.9,500.3)=    0 (527.2,504.9)=    0 (524.8,503.3)=    0 
